Sno,Date,Province/State,Country,lat,lon,Last Update,Confirmed,Deaths,Recovered
515,2/1/2020 23:00,Heilongjiang,Mainland China,47.862,127.7622,2/2/2020 3:23,95,2,2
516,2/1/2020 23:00,Yunnan,Mainland China,24.97411,101.4868,2/1/2020 15:53,93,0,2
517,2/1/2020 23:00,Liaoning,Mainland China,41.29284,122.6086,2/1/2020 15:23,64,0,1
518,2/1/2020 23:00,Hainan,Mainland China,19.19673,109.7455,2/2/2020 1:03,63,1,1
519,2/1/2020 23:00,Shanxi,Mainland China,37.57769,112.2922,2/1/2020 23:33,56,0,1
520,2/1/2020 23:00,Tianjin,Mainland China,39.29362,117.333,2/2/2020 2:03,45,0,0
521,2/1/2020 23:00,Gansu,Mainland China,36.0611,103.8343,2/1/2020 15:43,40,0,0
522,2/1/2020 23:00,Guizhou,Mainland China,26.81536,106.8748,2/2/2020 1:03,38,0,2
523,2/1/2020 23:00,Ningxia,Mainland China,37.26923,106.1655,2/2/2020 1:43,28,0,0
524,2/1/2020 23:00,Inner Mongolia,Mainland China,44.09448,113.9456,2/2/2020 3:43,27,0,1
525,2/1/2020 23:00,Jilin,Mainland China,43.66657,126.1917,2/2/2020 2:33,23,0,1
526,2/1/2020 23:00,Xinjiang,Mainland China,41.11981,85.17822,2/2/2020 0:43,21,0,0
527,2/1/2020 23:00,,Japan,35.6762,139.6503,2/1/2020 18:53,20,0,1
528,2/1/2020 23:00,,Thailand,13.7563,100.5018,1/31/2020 10:37,19,0,5
529,2/1/2020 23:00,,Singapore,1.3521,103.8198,2/2/2020 1:03,18,0,0
530,2/1/2020 23:00,,South Korea,37.5665,126.978,2/2/2020 2:23,15,0,0
531,2/1/2020 23:00,Hong Kong,Hong Kong,22.3193,114.1694,2/2/2020 1:03,14,0,0
532,2/1/2020 23:00,Taiwan,Taiwan,23.6978,120.9605,1/31/2020 15:20,10,0,0
533,2/1/2020 23:00,Qinghai,Mainland China,35.65945,96.02564,2/1/2020 5:37,9,0,0
534,2/1/2020 23:00,,Germany,51.1657,10.4515,2/1/2020 23:33,8,0,0
535,2/1/2020 23:00,,Malaysia,4.2105,101.9758,1/31/2020 8:15,8,0,0
536,2/1/2020 23:00,Macau,Macau,22.1987,113.5439,1/31/2020 8:15,7,0,0
537,2/1/2020 23:00,,France,46.2276,2.2137,2/1/2020 1:52,6,0,0
538,2/1/2020 23:00,,Vietnam,21.0278,105.8342,2/1/2020 7:38,6,0,1
539,2/1/2020 23:00,New South Wales,Australia,-33.8688,151.2093,2/1/2020 18:12,4,0,2
540,2/1/2020 23:00,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0
541,2/1/2020 23:00,,United Arab Emirates,23.4241,53.8478,1/31/2020 8:15,4,0,0
542,2/1/2020 23:00,Queensland,Australia,-27.4698,153.0251,2/1/2020 18:12,2,0,0
543,2/1/2020 23:00,Ontario,Canada,51.2538,-85.3232,2/1/2020 18:12,3,0,0
544,2/1/2020 23:00,,Italy,41.8719,12.5674,1/31/2020 8:15,2,0,0
545,2/1/2020 23:00,,Philippines,12.8797,121.774,2/2/2020 3:33,2,1,0
546,2/1/2020 23:00,,Russia,61.524,105.3188,1/31/2020 16:13,2,0,0
547,2/1/2020 23:00,,UK,55.3781,-3.436,2/1/2020 1:52,2,0,0
548,2/1/2020 23:00,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0
549,2/1/2020 23:00,South Australia,Australia,-34.9285,138.6007,2/1/2020 18:12,2,0,0
550,2/1/2020 23:00,,Cambodia,12.5657,104.991,1/31/2020 8:15,1,0,0
551,2/1/2020 23:00,British Columbia,Canada,49.2827,-123.121,2/1/2020 18:12,1,0,0
552,2/1/2020 23:00,,Finland,61.9241,25.7482,1/31/2020 8:15,1,0,0
553,2/1/2020 23:00,,India,20.5937,78.9629,1/31/2020 8:15,1,0,0
554,2/1/2020 23:00,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0
555,2/1/2020 23:00,,Nepal,28.3949,84.124,1/31/2020 8:15,1,0,0
556,2/1/2020 23:00,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0
557,2/1/2020 23:00,,Sri Lanka,7.8731,80.7718,1/31/2020 8:15,1,0,0
558,2/1/2020 23:00,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0
559,2/1/2020 23:00,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0
560,2/1/2020 23:00,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0
561,2/1/2020 23:00,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0
562,2/1/2020 23:00,"Santa Clara, CA",US,37.3541,-121.9552,2/1/2020 19:53,1,0,0
563,2/1/2020 23:00,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0
564,2/1/2020 23:00,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0
565,2/2/2020 21:00,Hubei,Mainland China,30.97564,112.2707,2/2/2020 23:43,11177,350,295
566,2/2/2020 21:00,Zhejiang,Mainland China,29.18251,120.0985,2/3/2020 1:33,724,0,36
567,2/2/2020 21:00,Guangdong,Mainland China,23.33841,113.422,2/3/2020 1:33,683,0,15
568,2/2/2020 21:00,Henan,Mainland China,33.88202,113.614,2/3/2020 1:03,566,2,14
569,2/2/2020 21:00,Hunan,Mainland China,27.61041,111.7088,2/3/2020 1:33,521,0,16
570,2/2/2020 21:00,Anhui,Mainland China,31.82571,117.2264,2/3/2020 0:53,408,0,7
571,2/2/2020 21:00,Jiangxi,Mainland China,27.61401,115.7221,2/3/2020 1:33,391,0,18
572,2/2/2020 21:00,Chongqing,Mainland China,30.05718,107.874,2/2/2020 23:33,300,2,7
573,2/2/2020 21:00,Jiangsu,Mainland China,32.97027,119.464,2/3/2020 1:03,271,0,7
574,2/2/2020 21:00,Sichuan,Mainland China,30.61714,102.7103,2/3/2020 1:03,254,1,12
575,2/2/2020 21:00,Shandong,Mainland China,36.34377,118.1529,2/3/2020 1:13,246,0,6
576,2/2/2020 21:00,Shanghai,Mainland China,31.20327,121.4554,2/3/2020 0:03,193,1,10
577,2/2/2020 21:00,Beijing,Mainland China,40.18238,116.4142,2/2/2020 8:43,191,1,9
578,2/2/2020 21:00,Fujian,Mainland China,26.07783,117.9895,2/2/2020 3:43,159,0,0
579,2/2/2020 21:00,Guangxi,Mainland China,23.82908,108.7881,2/3/2020 0:13,127,0,2
580,2/2/2020 21:00,Shaanxi,Mainland China,35.19165,108.8701,2/2/2020 3:23,116,0,0
581,2/2/2020 21:00,Hebei,Mainland China,38.0428,114.5149,2/3/2020 0:23,113,1,3
582,2/2/2020 21:00,Yunnan,Mainland China,24.97411,101.4868,2/2/2020 18:03,105,0,3
583,2/2/2020 21:00,Heilongjiang,Mainland China,47.862,127.7622,2/2/2020 3:23,95,2,2
584,2/2/2020 21:00,Hainan,Mainland China,19.19673,109.7455,2/3/2020 0:43,71,1,4
585,2/2/2020 21:00,Liaoning,Mainland China,41.29284,122.6086,2/2/2020 18:03,70,0,1
586,2/2/2020 21:00,Shanxi,Mainland China,37.57769,112.2922,2/2/2020 23:23,66,0,3
587,2/2/2020 21:00,Gansu,Mainland China,36.0611,103.8343,2/2/2020 23:43,51,0,3
588,2/2/2020 21:00,Tianjin,Mainland China,39.29362,117.333,2/2/2020 9:43,48,0,1
589,2/2/2020 21:00,Guizhou,Mainland China,26.81536,106.8748,2/3/2020 1:03,46,0,2
590,2/2/2020 21:00,Jilin,Mainland China,43.66657,126.1917,2/3/2020 0:53,31,0,1
591,2/2/2020 21:00,Ningxia,Mainland China,37.26923,106.1655,2/2/2020 1:43,28,0,0
592,2/2/2020 21:00,Inner Mongolia,Mainland China,44.09448,113.9456,2/2/2020 3:43,27,0,1
593,2/2/2020 21:00,Xinjiang,Mainland China,41.11981,85.17822,2/3/2020 1:13,24,0,0
594,2/2/2020 21:00,,Japan,35.6762,139.6503,2/1/2020 18:53,20,0,1
595,2/2/2020 21:00,,Thailand,13.7563,100.5018,1/31/2020 10:37,19,0,5
596,2/2/2020 21:00,,Singapore,1.3521,103.8198,2/2/2020 1:03,18,0,0
597,2/2/2020 21:00,Hong Kong,Hong Kong,22.3193,114.1694,2/2/2020 23:53,15,0,0
598,2/2/2020 21:00,,South Korea,37.5665,126.978,2/2/2020 2:23,15,0,0
599,2/2/2020 21:00,Qinghai,Mainland China,35.65945,96.02564,2/2/2020 5:33,11,0,0
600,2/2/2020 21:00,,Germany,51.1657,10.4515,2/2/2020 18:03,10,0,0
601,2/2/2020 21:00,Taiwan,Taiwan,23.6978,120.9605,1/31/2020 15:20,10,0,0
602,2/2/2020 21:00,Macau,Macau,22.1987,113.5439,2/2/2020 4:23,8,0,0
603,2/2/2020 21:00,,Malaysia,4.2105,101.9758,1/31/2020 8:15,8,0,0
604,2/2/2020 21:00,,France,46.2276,2.2137,2/1/2020 1:52,6,0,0
605,2/2/2020 21:00,,Vietnam,21.0278,105.8342,2/1/2020 7:38,6,0,1
606,2/2/2020 21:00,,United Arab Emirates,23.4241,53.8478,2/2/2020 5:43,5,0,0
607,2/2/2020 21:00,New South Wales,Australia,-33.8688,151.2093,2/1/2020 18:12,4,0,2
608,2/2/2020 21:00,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0
609,2/2/2020 21:00,Ontario,Canada,51.2538,-85.3232,2/1/2020 18:12,3,0,0
610,2/2/2020 21:00,Queensland,Australia,-27.4698,153.0251,2/2/2020 22:33,2,0,0
611,2/2/2020 21:00,South Australia,Australia,-34.9285,138.6007,2/2/2020 22:33,2,0,0
612,2/2/2020 21:00,,India,20.5937,78.9629,2/2/2020 6:03,2,0,0
613,2/2/2020 21:00,,Italy,41.8719,12.5674,1/31/2020 8:15,2,0,0
614,2/2/2020 21:00,,Philippines,12.8797,121.774,2/2/2020 3:33,2,1,0
615,2/2/2020 21:00,,Russia,61.524,105.3188,1/31/2020 16:13,2,0,0
616,2/2/2020 21:00,,UK,55.3781,-3.436,2/1/2020 1:52,2,0,0
617,2/2/2020 21:00,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0
618,2/2/2020 21:00,"Santa Clara, CA",US,37.3541,-121.9552,2/3/2020 0:43,2,0,0
619,2/2/2020 21:00,,Cambodia,12.5657,104.991,1/31/2020 8:15,1,0,0
620,2/2/2020 21:00,British Columbia,Canada,49.2827,-123.121,2/1/2020 18:12,1,0,0
621,2/2/2020 21:00,,Finland,61.9241,25.7482,1/31/2020 8:15,1,0,0
622,2/2/2020 21:00,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0
623,2/2/2020 21:00,,Nepal,28.3949,84.124,1/31/2020 8:15,1,0,0
624,2/2/2020 21:00,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0
625,2/2/2020 21:00,,Sri Lanka,7.8731,80.7718,1/31/2020 8:15,1,0,0
626,2/2/2020 21:00,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0
627,2/2/2020 21:00,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0
628,2/2/2020 21:00,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0
629,2/2/2020 21:00,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0
630,2/2/2020 21:00,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0
631,2/2/2020 21:00,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0
632,2/3/2020 21:40,Hubei,Mainland China,30.97564,112.2707,2/4/2020 1:23,13522,414,396
633,2/3/2020 21:40,Zhejiang,Mainland China,29.18251,120.0985,2/4/2020 1:43,829,0,48
634,2/3/2020 21:40,Guangdong,Mainland China,23.33841,113.422,2/4/2020 1:43,797,0,21
635,2/3/2020 21:40,Henan,Mainland China,33.88202,113.614,2/4/2020 1:23,675,2,20
636,2/3/2020 21:40,Hunan,Mainland China,27.61041,111.7088,2/4/2020 1:43,593,0,22
637,2/3/2020 21:40,Anhui,Mainland China,31.82571,117.2264,2/4/2020 0:43,480,0,14
638,2/3/2020 21:40,Jiangxi,Mainland China,27.61401,115.7221,2/4/2020 1:43,476,0,19
639,2/3/2020 21:40,Chongqing,Mainland China,30.05718,107.874,2/3/2020 23:43,337,2,9
640,2/3/2020 21:40,Jiangsu,Mainland China,32.97027,119.464,2/4/2020 1:03,308,0,8
641,2/3/2020 21:40,Sichuan,Mainland China,30.61714,102.7103,2/4/2020 1:43,282,1,14
642,2/3/2020 21:40,Shandong,Mainland China,36.34377,118.1529,2/4/2020 0:53,270,0,7
643,2/3/2020 21:40,Beijing,Mainland China,40.18238,116.4142,2/3/2020 9:23,212,1,12
644,2/3/2020 21:40,Shanghai,Mainland China,31.20327,121.4554,2/4/2020 0:13,208,1,10
645,2/3/2020 21:40,Fujian,Mainland China,26.07783,117.9895,2/3/2020 11:33,179,0,1
646,2/3/2020 21:40,Heilongjiang,Mainland China,47.862,127.7622,2/4/2020 0:53,155,2,2
647,2/3/2020 21:40,Shaanxi,Mainland China,35.19165,108.8701,2/4/2020 2:33,142,0,1
648,2/3/2020 21:40,Guangxi,Mainland China,23.82908,108.7881,2/4/2020 0:33,139,0,7
649,2/3/2020 21:40,Hebei,Mainland China,38.0428,114.5149,2/4/2020 0:23,126,1,3
650,2/3/2020 21:40,Yunnan,Mainland China,24.97411,101.4868,2/3/2020 23:23,117,0,5
651,2/3/2020 21:40,Hainan,Mainland China,19.19673,109.7455,2/4/2020 0:43,79,1,4
652,2/3/2020 21:40,Liaoning,Mainland China,41.29284,122.6086,2/3/2020 17:11,74,0,1
653,2/3/2020 21:40,Shanxi,Mainland China,37.57769,112.2922,2/3/2020 23:13,74,0,2
654,2/3/2020 21:40,Tianjin,Mainland China,39.29362,117.333,2/3/2020 13:53,60,0,1
655,2/3/2020 21:40,Guizhou,Mainland China,26.81536,106.8748,2/4/2020 1:03,56,0,2
656,2/3/2020 21:40,Gansu,Mainland China,36.0611,103.8343,2/3/2020 23:03,55,0,3
657,2/3/2020 21:40,Jilin,Mainland China,43.66657,126.1917,2/4/2020 0:23,42,0,1
658,2/3/2020 21:40,Inner Mongolia,Mainland China,44.09448,113.9456,2/3/2020 3:03,34,0,1
659,2/3/2020 21:40,Ningxia,Mainland China,37.26923,106.1655,2/4/2020 2:13,34,0,1
660,2/3/2020 21:40,Xinjiang,Mainland China,41.11981,85.17822,2/4/2020 1:33,29,0,0
661,2/3/2020 21:40,,Japan,35.6762,139.6503,2/1/2020 18:53,20,0,1
662,2/3/2020 21:40,,Thailand,13.7563,100.5018,1/31/20 10:37,19,0,5
663,2/3/2020 21:40,,Singapore,1.3521,103.8198,2/2/2020 1:03,18,0,0
664,2/3/2020 21:40,Hong Kong,Hong Kong,22.3193,114.1694,2/2/2020 23:53,15,0,0
665,2/3/2020 21:40,Qinghai,Mainland China,35.65945,96.02564,2/4/2020 1:33,15,0,0
666,2/3/2020 21:40,,South Korea,37.5665,126.978,2/2/2020 2:23,15,0,0
667,2/3/2020 21:40,,Germany,51.1657,10.4515,2/3/2020 20:53,12,0,0
668,2/3/2020 21:40,Taiwan,Taiwan,23.6978,120.9605,1/31/20 15:20,10,0,0
669,2/3/2020 21:40,Macau,Macau,22.1987,113.5439,2/2/2020 4:23,8,0,0
670,2/3/2020 21:40,,Malaysia,4.2105,101.9758,1/31/20 8:15,8,0,0
671,2/3/2020 21:40,,Vietnam,21.0278,105.8342,2/3/2020 21:43,8,0,1
672,2/3/2020 21:40,,France,46.2276,2.2137,2/1/2020 1:52,6,0,0
673,2/3/2020 21:40,,United Arab Emirates,23.4241,53.8478,2/2/2020 5:43,5,0,0
674,2/3/2020 21:40,New South Wales,Australia,-33.8688,151.2093,2/1/2020 18:12,4,0,2
675,2/3/2020 21:40,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0
676,2/3/2020 21:40,,India,20.5937,78.9629,2/3/2020 21:43,3,0,0
677,2/3/2020 21:40,Queensland,Australia,-27.4698,153.0251,2/2/2020 22:33,2,0,0
678,2/3/2020 21:40,South Australia,Australia,-34.9285,138.6007,2/2/2020 22:33,2,0,0
679,2/3/2020 21:40,"Toronto, ON",Canada,43.6532,-79.3832,2/4/2020 0:13,2,0,0
680,2/3/2020 21:40,,Italy,41.8719,12.5674,1/31/20 8:15,2,0,0
681,2/3/2020 21:40,,Philippines,12.8797,121.774,2/2/2020 3:33,2,1,0
682,2/3/2020 21:40,,Russia,61.524,105.3188,1/31/20 16:13,2,0,0
683,2/3/2020 21:40,,UK,55.3781,-3.436,2/1/2020 1:52,2,0,0
684,2/3/2020 21:40,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0
685,2/3/2020 21:40,"San Benito, CA",US,36.5761,-120.9876,2/3/2020 3:53,2,0,0
686,2/3/2020 21:40,"Santa Clara, CA",US,37.3541,-121.9552,2/3/2020 0:43,2,0,0
687,2/3/2020 21:40,,Cambodia,12.5657,104.991,1/31/20 8:15,1,0,0
688,2/3/2020 21:40,British Columbia,Canada,49.2827,-123.121,2/1/2020 18:12,1,0,0
689,2/3/2020 21:40,"London, ON",Canada,42.9849,-81.2453,2/4/2020 0:03,1,0,0
690,2/3/2020 21:40,,Finland,61.9241,25.7482,1/31/20 8:15,1,0,0
691,2/3/2020 21:40,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0
692,2/3/2020 21:40,,Nepal,28.3949,84.124,1/31/20 8:15,1,0,0
693,2/3/2020 21:40,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0
694,2/3/2020 21:40,,Sri Lanka,7.8731,80.7718,1/31/20 8:15,1,0,0
695,2/3/2020 21:40,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0
696,2/3/2020 21:40,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0
697,2/3/2020 21:40,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0
698,2/3/2020 21:40,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0
699,2/3/2020 21:40,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0
700,2/3/2020 21:40,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0
701,2/4/2020 22:00,Hubei,Mainland China,30.97564,112.2707,2/4/2020 23:43,16678,479,522
702,2/4/2020 22:00,Zhejiang,Mainland China,29.18251,120.0985,2/5/2020 1:33,895,0,63
703,2/4/2020 22:00,Guangdong,Mainland China,23.33841,113.422,2/5/2020 2:03,870,0,32
704,2/4/2020 22:00,Henan,Mainland China,33.88202,113.614,2/5/2020 1:13,764,2,41
705,2/4/2020 22:00,Hunan,Mainland China,27.61041,111.7088,2/5/2020 1:43,661,0,35
706,2/4/2020 22:00,Jiangxi,Mainland China,27.61401,115.7221,2/5/2020 1:33,548,0,27
707,2/4/2020 22:00,Anhui,Mainland China,31.82571,117.2264,2/5/2020 1:13,530,0,20
708,2/4/2020 22:00,Chongqing,Mainland China,30.05718,107.874,2/5/2020 0:13,366,2,14
709,2/4/2020 22:00,Jiangsu,Mainland China,32.97027,119.464,2/5/2020 2:43,341,0,13
710,2/4/2020 22:00,Sichuan,Mainland China,30.61714,102.7103,2/5/2020 0:53,301,1,23
711,2/4/2020 22:00,Shandong,Mainland China,36.34377,118.1529,2/5/2020 1:03,298,0,13
712,2/4/2020 22:00,Shanghai,Mainland China,31.20327,121.4554,2/5/2020 0:23,233,1,12
713,2/4/2020 22:00,Beijing,Mainland China,40.18238,116.4142,2/4/2020 8:33,228,1,23
714,2/4/2020 22:00,Fujian,Mainland China,26.07783,117.9895,2/4/2020 12:13,194,0,3
715,2/4/2020 22:00,Heilongjiang,Mainland China,47.862,127.7622,2/5/2020 1:23,190,2,4
716,2/4/2020 22:00,Shaanxi,Mainland China,35.19165,108.8701,2/5/2020 2:43,165,0,2
717,2/4/2020 22:00,Guangxi,Mainland China,23.82908,108.7881,2/5/2020 0:43,150,0,10
718,2/4/2020 22:00,Hebei,Mainland China,38.0428,114.5149,2/5/2020 2:53,135,1,4
719,2/4/2020 22:00,Yunnan,Mainland China,24.97411,101.4868,2/4/2020 23:23,122,0,5
720,2/4/2020 22:00,Hainan,Mainland China,19.19673,109.7455,2/5/2020 2:53,91,1,4
721,2/4/2020 22:00,Liaoning,Mainland China,41.29284,122.6086,2/4/2020 14:13,81,0,2
722,2/4/2020 22:00,Shanxi,Mainland China,37.57769,112.2922,2/4/2020 23:23,81,0,4
723,2/4/2020 22:00,Tianjin,Mainland China,39.29362,117.333,2/4/2020 13:33,67,0,2
724,2/4/2020 22:00,Guizhou,Mainland China,26.81536,106.8748,2/5/2020 1:23,64,0,5
725,2/4/2020 22:00,Gansu,Mainland China,36.0611,103.8343,2/4/2020 15:43,57,0,4
726,2/4/2020 22:00,Jilin,Mainland China,43.66657,126.1917,2/5/2020 0:43,54,0,1
727,2/4/2020 22:00,Inner Mongolia,Mainland China,44.09448,113.9456,2/5/2020 1:53,42,0,1
728,2/4/2020 22:00,Ningxia,Mainland China,37.26923,106.1655,2/4/2020 2:13,34,0,1
729,2/4/2020 22:00,Xinjiang,Mainland China,41.11981,85.17822,2/5/2020 2:03,32,0,0
730,2/4/2020 22:00,,Thailand,13.7563,100.5018,2/4/2020 15:33,25,0,5
731,2/4/2020 22:00,,Singapore,1.3521,103.8198,2/4/2020 15:33,24,0,0
732,2/4/2020 22:00,,Japan,35.6762,139.6503,2/4/2020 16:43,22,0,1
733,2/4/2020 22:00,Hong Kong,Hong Kong,22.3193,114.1694,2/5/2020 2:33,18,1,0
734,2/4/2020 22:00,Qinghai,Mainland China,35.65945,96.02564,2/5/2020 1:23,17,0,0
735,2/4/2020 22:00,,South Korea,37.5665,126.978,2/4/2020 15:33,16,0,0
736,2/4/2020 22:00,,Germany,51.1657,10.4515,2/3/2020 20:53,12,0,0
737,2/4/2020 22:00,Taiwan,Taiwan,23.6978,120.9605,2/4/2020 14:53,11,0,0
738,2/4/2020 22:00,Macau,Macau,22.1987,113.5439,2/4/2020 4:43,10,0,0
739,2/4/2020 22:00,,Malaysia,4.2105,101.9758,2/4/2020 7:33,10,0,0
740,2/4/2020 22:00,,Vietnam,21.0278,105.8342,2/3/2020 21:43,8,0,1
741,2/4/2020 22:00,,France,46.2276,2.2137,2/1/2020 1:52,6,0,0
742,2/4/2020 22:00,,United Arab Emirates,23.4241,53.8478,2/2/2020 5:43,5,0,0
743,2/4/2020 22:00,New South Wales,Australia,-33.8688,151.2093,2/1/2020 18:12,4,0,2
744,2/4/2020 22:00,Victoria,Australia,-37.8136,144.9631,2/1/2020 18:12,4,0,0
745,2/4/2020 22:00,Queensland,Australia,-27.4698,153.0251,2/4/2020 16:53,3,0,0
746,2/4/2020 22:00,,India,20.5937,78.9629,2/3/2020 21:43,3,0,0
747,2/4/2020 22:00,South Australia,Australia,-34.9285,138.6007,2/2/2020 22:33,2,0,0
748,2/4/2020 22:00,"Toronto, ON",Canada,43.6532,-79.3832,2/4/2020 0:13,2,0,0
749,2/4/2020 22:00,,Italy,41.8719,12.5674,1/31/20 8:15,2,0,0
750,2/4/2020 22:00,,Philippines,12.8797,121.774,2/2/2020 3:33,2,1,0
751,2/4/2020 22:00,,Russia,61.524,105.3188,1/31/20 16:13,2,0,0
752,2/4/2020 22:00,,UK,55.3781,-3.436,2/1/2020 1:52,2,0,0
753,2/4/2020 22:00,"Chicago, IL",US,40.6331,-89.3985,2/1/2020 19:43,2,0,0
754,2/4/2020 22:00,"San Benito, CA",US,36.5761,-120.9876,2/3/2020 3:53,2,0,0
755,2/4/2020 22:00,"Santa Clara, CA",US,37.3541,-121.9552,2/3/2020 0:43,2,0,0
756,2/4/2020 22:00,,Belgium,50.5039,4.4699,2/4/2020 15:43,1,0,0
757,2/4/2020 22:00,,Cambodia,12.5657,104.991,1/31/20 8:15,1,0,0
758,2/4/2020 22:00,British Columbia,Canada,49.2827,-123.121,2/1/2020 18:12,1,0,0
759,2/4/2020 22:00,"London, ON",Canada,42.9849,-81.2453,2/4/2020 0:03,1,0,0
760,2/4/2020 22:00,,Finland,61.9241,25.7482,1/31/20 8:15,1,0,0
761,2/4/2020 22:00,Tibet,Mainland China,30.1534,88.7879,2/1/2020 1:52,1,0,0
762,2/4/2020 22:00,,Nepal,28.3949,84.124,1/31/20 8:15,1,0,0
763,2/4/2020 22:00,,Spain,40.4637,-3.7492,2/1/2020 23:43,1,0,0
764,2/4/2020 22:00,,Sri Lanka,7.8731,80.7718,1/31/20 8:15,1,0,0
765,2/4/2020 22:00,,Sweden,60.1282,18.6435,2/1/2020 2:13,1,0,0
766,2/4/2020 22:00,"Boston, MA",US,42.3601,-71.0589,2/1/2020 19:43,1,0,0
767,2/4/2020 22:00,"Los Angeles, CA",US,34.0522,-118.2437,2/1/2020 19:53,1,0,0
768,2/4/2020 22:00,"Orange, CA",US,33.7879,-117.8531,2/1/2020 19:53,1,0,0
769,2/4/2020 22:00,"Seattle, WA",US,47.7511,-120.74,2/1/2020 19:43,1,0,0
770,2/4/2020 22:00,"Tempe, AZ",US,34.0489,-111.094,2/1/2020 19:43,1,0,0
771,2/5/2020 12:20,Hubei,Mainland China,30.97564,112.2707,2/5/2020 16:43,16678,479,538
772,2/5/2020 12:20,Guangdong,Mainland China,23.33841,113.422,2/5/2020 13:23,895,0,49
773,2/5/2020 12:20,Zhejiang,Mainland China,29.18251,120.0985,2/5/2020 15:13,895,0,78
774,2/5/2020 12:20,Henan,Mainland China,33.88202,113.614,2/5/2020 15:03,764,2,47
775,2/5/2020 12:20,Hunan,Mainland China,27.61041,111.7088,2/5/2020 15:23,661,0,54
776,2/5/2020 12:20,Jiangxi,Mainland China,27.61401,115.7221,2/5/2020 1:33,548,0,27
777,2/5/2020 12:20,Anhui,Mainland China,31.82571,117.2264,2/5/2020 13:43,530,0,23
778,2/5/2020 12:20,Chongqing,Mainland China,30.05718,107.874,2/5/2020 9:13,376,2,15
779,2/5/2020 12:20,Jiangsu,Mainland China,32.97027,119.464,2/5/2020 12:43,341,0,23
780,2/5/2020 12:20,Shandong,Mainland China,36.34377,118.1529,2/5/2020 10:13,307,0,15
781,2/5/2020 12:20,Sichuan,Mainland China,30.61714,102.7103,2/5/2020 10:13,301,1,24
782,2/5/2020 12:20,Beijing,Mainland China,40.18238,116.4142,2/5/2020 5:43,253,1,24
783,2/5/2020 12:20,Shanghai,Mainland China,31.20327,121.4554,2/5/2020 6:23,243,1,15
784,2/5/2020 12:20,Fujian,Mainland China,26.07783,117.9895,2/5/2020 12:33,205,0,11
785,2/5/2020 12:20,Heilongjiang,Mainland China,47.862,127.7622,2/5/2020 12:13,190,2,7
786,2/5/2020 12:20,Shaanxi,Mainland China,35.19165,108.8701,2/5/2020 8:43,165,0,6
787,2/5/2020 12:20,Guangxi,Mainland China,23.82908,108.7881,2/5/2020 12:03,150,0,13
788,2/5/2020 12:20,Hebei,Mainland China,38.0428,114.5149,2/5/2020 11:23,135,1,6
789,2/5/2020 12:20,Yunnan,Mainland China,24.97411,101.4868,2/5/2020 7:43,124,0,5
790,2/5/2020 12:20,Hainan,Mainland China,19.19673,109.7455,2/5/2020 16:43,99,1,5
791,2/5/2020 12:20,Liaoning,Mainland China,41.29284,122.6086,2/5/2020 15:23,89,0,4
792,2/5/2020 12:20,Shanxi,Mainland China,37.57769,112.2922,2/5/2020 15:23,81,0,5
793,2/5/2020 12:20,Tianjin,Mainland China,39.29362,117.333,2/5/2020 3:43,69,1,2
794,2/5/2020 12:20,Guizhou,Mainland China,26.81536,106.8748,2/5/2020 12:33,64,1,9
